"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-16",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-17",,,"0.03",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-18",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-19",,,"0.01",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-20",,,"0.02",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-21",,,"0.03",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-22",,,"0.02",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-23",,,"0.48",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-24",,,"0.28",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-25",,,"0.06",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-26",,,"0.15",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-27",,,"0.34",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-28",,,"0.06",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-29",,,"0.36",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-30",,,"0.54",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-07-31",,,"0.05",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-01",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-02",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-03",,,"0.31",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-04",,,"0.03",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-05",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-06",,,"0.07",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-07",,,"0.36",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-08",,,"0.30",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-09",,,"0.23",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-10",,,"0.20",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-11",,,"0.12",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-12",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-13",,,"0.10",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-14",,,"0.04",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-15",,,"0.02",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-16",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-17",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-18",,,"0.28",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-19",,,"0.12",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-20",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-21",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-22",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-23",,,"0.01",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-24",,,"0.12",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-25",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-26",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-27",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-28",,,"0.09",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-29",,,"0.06",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-30",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-08-31",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-01",,,"0.02",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-02",,,"0.12",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-03",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-04",,,"0.03",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-05",,,"0.07",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-06",,,"0.13",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-07",,,"0.13",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-08",,,"0.15",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-09",,,"0.01",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-10",,,"0.01",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-11",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-12",,,"0.19",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-13",,,"0.01",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-14",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-15",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-16",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-17",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-18",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-19",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-20",,,"0.06",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-21",,,"0.29",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-22",,,"0.05",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-23",,,"0.02",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-24",,,"0.18",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-25",,,"0.01",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-26",,,"0.01",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-27",,,"0.19",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-28",,,"0.09",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-29",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-09-30",,,"0.00",",,7,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-01",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-02",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-03",,,"0.50",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-05",,,"0.13",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-06",,,"0.01",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-07",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-08",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-09",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-10",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-11",,,"0.03",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-12",,,"0.59",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-13",,,"0.18",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-14",,,"0.05",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-15",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-16",,,"0.03",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-18",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-19",,,"0.10",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-20",,,"0.54",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-21",,,"0.27",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-22",,,"0.14",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-23",,,"0.02",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-24",,,"0.54",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-25",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-26",,,"0.08",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-27",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-28",,,"0.29",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-29",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-10-30",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-01",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-02",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-03",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-04",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-05",,,"0.12",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-06",,,"0.01",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-07",,,"0.01",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-08",,,"0.15",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-09",,,"0.03",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-10",,,"0.05",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-11",,,"0.05",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-12",,,"0.34",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-13",,,"0.36",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-14",,,"0.03",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-15",,,"0.02",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-16",,,"0.00",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-17",,,"0.09",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-18",,,"0.06",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-19",,,"0.13",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-20",,,"0.08",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-21",,,"0.98",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-22",,,"0.38",",,H,0800",,,,,,,,,,,,,,
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2020-11-23",,,"0.77",",,H,0800",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-01",,,"0.01",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-16",,,"0.02",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-17",,,"0.02",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-18",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-21",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-22",,,"0.01",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-23",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-24",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-25",,,"0.04",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-28",,,"0.01",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-29",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-30",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-01-31",,,"0.14",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-02-02",,,"0.02",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-02-03",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-02-07",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-02-08",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-02-12",,,"0.02",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-02-14",,,"0.05",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-02-15",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-02-16",,,"0.02",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-02-21",,,"0.02",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-02-23",,,"0.01",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-02-26",,,"0.14",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-03-03",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-03-04",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-03-12",,,"0.20",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-03-13",,,"0.01",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-03-14",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-03-19",,,"0.01",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-03-20",,,"0.03",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-03-21",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-03-31",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-01",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-02",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-04",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-07",,,"0.01",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-10",,,"0.07",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-11",,,"0.01",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-12",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-15",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-16",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-17",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-18",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-19",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-20",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-21",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-22",,,"0.02",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-25",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-27",,,"0.02",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-04-30",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-01",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-02",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-03",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-04",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-05",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-08",,,"0.01",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-09",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-12",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-13",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-14",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-15",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-16",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-17",,,"0.18",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-26",,,"0.01",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-28",,,"0.00",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-29",,,"0.02",",,H",,,,,,,,,,,,,,
"USC00516400","MOANALUA STRM 772.5, HI US","21.37361","-157.88","72.5","2020-05-30",,,"0.00",",,H",,,,,,,,,,,,,,
