"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-03","2.91",",,W",,,"0.61",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","57",",,W","50",",,W","  240",",,W","  240",",,W","12.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-04","8.72",",,W",,,"0.52",",,W,2400","0.2",",,W,2400","0.0",",,W,2400","50","H,,S","56",",,W","33",",,W","  270",",,W","  320",",,W","21.9",",,W","32.0",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-05","7.83",",,W",,,"0.00","T,,W,2400","0.1",",,W,2400","0.0","T,,W,2400","36","H,,S","44",",,W","32",",,W","  250",",,W","  260",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-06","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","47",",,W","28",",,W","  280",",,W","  250",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-07","6.04",",,W",,,"0.26",",,W,2400","3.0",",,W,2400","0.0",",,W,2400","32","H,,S","39",",,W","25",",,W","  230",",,W","  230",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-08","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","1.2",",,W,2400","40","H,,S","45",",,W","27",",,W","  260",",,W","  280",",,W","23.0",",,W","36.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-09","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","37","H,,S","60",",,W","23",",,W","  140",",,W","  140",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-10","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","68",",,W","48",",,W","  180",",,W","  200",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-11","13.87",",,W",,,"0.84",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","80",",,W","59",",,W","  180",",,W","  180",",,W","32.0",",,W","42.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-12","6.26",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","64",",,W","38",",,W","  270",",,W","  270",",,W","35.1",",,W","55.9",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-13","1.12",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","57",",,W","33",",,W","  220",",,W","  230",",,W","6.9",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-14","2.91",",,W",,,"0.17",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","57",",,W","41",",,W","  250",",,W","  280",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-15","4.47",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","65",",,W","39",",,W","  310",",,W","  310",",,W","23.9",",,W","38.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-16","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","56",",,W","30",",,W","  300",",,W","  290",",,W","21.9",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-17","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","31","H,,S","36",",,W","26",",,W","   60",",,W","   70",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-18","10.74",",,W",,,"0.21",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","54",",,W","32",",,W","  220",",,W","  280",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-19","11.41",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","37","H,,S","50",",,W","19",",,W","  270",",,W","  290",",,W","21.9",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-20","2.91",",,W",,,"0.00","T,,W,2400","0.5",",,W,2400","0.0","T,,W,2400","20","H,,S","24",",,W","17",",,W","  320",",,W","  320",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-21","2.68",",,W",,,"0.00","T,,W,2400","0.3",",,W,2400","0.0","T,,W,2400","24","H,,S","31",",,W","18",",,W","  360",",,W","  360",",,W","8.9",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-22","0.45",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24","H,,S","44",",,W","13",",,W","  120",",,W","  310",",,W","4.9",",,W","6.9",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-23","2.01",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","36","H,,S","54",",,W","26",",,W","   80",",,W","  110",",,W","6.9",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-24","5.82",",,W",,,"0.77",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","54",",,W","42",",,W","  140",",,W","  140",",,W","19.9",",,W","28.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-25","8.95",",,W",,,"0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","43",",,W","36",",,W","  240",",,W","  220",",,W","19.9",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-26","7.83",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","37","H,,S","39",",,W","29",",,W","  240",",,W","  300",",,W","18.1",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-27","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","36","H,,S","44",",,W","28",",,W","  320",",,W","  320",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-28","4.47",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","36","H,,S","36",",,W","34",",,W","  310",",,W","  320",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-29","2.68",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","35","H,,S","37",",,W","33",",,W","   60",",,W","   60",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-30","2.01",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","35","H,,S","39",",,W","33",",,W","   90",",,W","   80",",,W","6.9",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-31","0.89",",,W",,,"0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","45",",,W","34",",,W","   30",",,W","  240",",,W","6.0",",,W","6.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-01","4.70",",,W",,,"0.22",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","42",",,W","39",",,W","  280",",,W","  250",",,W","15.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-02","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","63",",,W","38",",,W","  230",",,W","  230",",,W","25.1",",,W","36.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-03","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","67",",,W","39",",,W","  220",",,W","  230",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-04","8.05",",,W",,,"0.21",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","67",",,W","54",",S,W","  220",",,W","  230",",,W","21.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-05","5.82",",,W",,,"0.10",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","56",",,W","36",",,W","  320",",,W","  330",",,W","19.9",",,W","25.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-06","6.93",",,W",,,"0.38",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","60",",,W","37",",,W","  150",",,W","  150",",,W","23.0",",,W","33.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-07","8.95",",,W",,,"0.36",",,W,2400","2.9",",,W,2400","1.2",",,W,2400","33","H,,S","37",",,W","29",",,W","  250",",,W","  240",",,W","19.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-08","5.59",",,W",,,"0.01",",,W,2400","0.0","T,,W,2400","1.2",",,W,2400","32","H,,S","38",",,W","28",",,W","  200",",,W","  190",",,W","16.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-09","4.47",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","37","H,,S","53",",,W","31",",,W","  170",",,W","  170",",,W","15.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-10","3.36",",,W",,,"0.86",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","56",",,W","47",",,W","  200",",,W","  210",",,W","14.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-11","4.92",",,W",,,"0.59",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","50",",,W","39",",,W","  330",",,W","  330",",,W","12.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-12","3.58",",,W",,,"0.22",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","45",",,W","34",",,W","   80",",,W",,,"8.9",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-13","8.95",",,W",,,"0.87",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","45","H,,S","58",",,W","33",",,W","  270",",,W","  300",",,W","18.1",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-14","7.16",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","29","H,,S","34",",,W","18",",,W","  310",",,W","  310",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-15","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26","H,,S","45",",,W","14",",,W","  200",",,W","  200",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-16","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","56",",,W","31",",,W","  220",",,W","  230",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-17","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","58",",,W","28",",,W","  160",",,W","  120",",,W","13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-18","4.25",",,W",,,"0.40",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","54",",,W","42",",,W","  320",",,W","  310",",,W","16.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-19","3.58",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","46",",,W","30",",,W","  340",",,W","  360",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-20","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","33","H,,S","41",",,W","25",",,W","   20",",,W","  330",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-21","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27","H,,S","38",",,W","17",",,W","  350",",,W","  350",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-22","2.24",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","31","H,,S","51",",,W","17",",,W","  250",",,W","  240",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-23","2.24",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","37","H,,S","57",",,W","20",",,W","  210",",,W","  200",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-24","3.80",",,W",,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","53",",,W","32",",,W","   90",",,W","  100",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-25","5.37",",,W",,,"0.27",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","62",",,W","44",",,W","  230",",,W","  240",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-26","7.38",",,W",,,"0.23",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","51","H,,S","55",",,W","34",",,W","  290",",,W","  270",",,W","23.0",",,W","36.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-27","11.41",",,W",,,"0.02",",,W,2400","0.6",",,W,2400","0.0","T,,W,2400","32","H,,S","34",",,W","28",",,W","  250",",,W","  240",",,W","23.0",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-28","9.17",",,W",,,"0.04",",,W,2400","0.5",",,W,2400","0.0",",,W,2400","35","H,,S","40",",,W","30",",,W","  320",",,W","  250",",,W","19.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-02-29","8.95",",,W",,,"0.02",",,W,2400","1.1",",,W,2400","2.0",",,W,2400","29","H,,S","37",",,W","21",",,W","  310",",,W","  300",",,W","19.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-01","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","35","H,,S","57",",,W","20",",,W","  190",",,W","  200",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-02","6.71",",,W",,,"0.16",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","58",",,W","43",",,W","  210",",,W","  190",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-03","8.72",",,W",,,"0.31",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","64",",,W","46",",,W","  240",",,W","  240",",,W","29.1",",,W","42.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-04","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","62",",,W","36",",,W","  280",",,W","  260",",,W","21.0",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-05","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","62",",,W","31",",,W","  200",",,W","  180",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-06","9.62",",,W",,,"0.17",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","42","H,,S","49",",,W","34",",,W","  320",",,W","  270",",,W","19.9",",,W","31.1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-07","4.92",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","35","H,,S","44",",,W","28",",,W","  330",",,W","  320",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-08","2.01",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","66",",,W","24",",,W","  210",",,W","  210",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-09","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","70",",,W","33",",,W","  230",",,W","  240",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-10","8.95",",,W",,,"0.10",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","62",",,W","51",",,W","  210",",,W","  210",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-11","2.46",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","61",",,W","45",",,W","  240",",,W","  250",",,W","13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-12","4.03",",,W",,,"1.17",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","74",",,W","44",",,W","  190",",,W","  310",",,W","15.0",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-13","9.40",",,W",,,"0.13",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","62",",,W","45",",,W","  300",",,W","  300",",,W","21.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-14","4.25",",,W",,,"0.23",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","45","H,,S","49",",,W","36",",,W","   50",",,W","  330",",,W","12.1",",,W","15.0",",,W",,,,,,,"    1",",,W",,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-15","3.58",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","40",",,W","36",",,W","  340",",,W","   20",",,W","10.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-16","1.34",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","53",",,W","39",",,W","  260",",,W","  230",",,W","6.0",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-17","2.91",",,W",,,"0.19",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","50",",,W","44",",,W","  310",",,W","  300",",,W","10.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-18","6.04",",,W",,,"0.13",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","68",",,W","44",",,W","  140",",,W","  150",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-19","5.82",",,W",,,"0.17",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","71",",,W","60",",,W","  210",",,W","  190",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-20","12.30",",,W",,,"0.29",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","70","H,,S","74",",,W","52",",,W","  220",",,W","  190",",,W","25.1",",,W","36.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-21","6.49",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","52",",,W","38",",,W","  330",",,W","  290",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-22","5.37",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","57",",,W","32",",,W","  150",",,W","  140",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-23","6.49",",,W",,,"0.16",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","56",",,W","47",",,W","  170",",,W","  130",",,W","16.1",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-24","4.03",",,W",,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","61",",,W","39",",,W","  110",",,W","  120",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-25","4.47",",,W",,,"0.36",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","55",",,W","41",",,W","  330",",,W","  330",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-03-26","3.58",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","75",",,W","34",",,W","  250",",,W","  250",",,W","14.1",",,W","19.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
